102B,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982288ff-f358-11e4-8648-d49a20be82c0>
102B,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98228cd5-f358-11e4-8429-d49a20be82c0>
102B,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98229090-f358-11e4-805b-d49a20be82c0>
102B,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98229429-f358-11e4-8fb9-d49a20be82c0>
103,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982297e5-f358-11e4-8120-d49a20be82c0>
103,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98229bb9-f358-11e4-8ea1-d49a20be82c0>
103,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98229fb4-f358-11e4-8da9-d49a20be82c0>
103,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822a393-f358-11e4-8447-d49a20be82c0>
103,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822a750-f358-11e4-84e3-d49a20be82c0>
103,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822ac58-f358-11e4-8b06-d49a20be82c0>
103,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822b0b7-f358-11e4-8ad8-d49a20be82c0>
103,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822b454-f358-11e4-8803-d49a20be82c0>
103,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822b834-f358-11e4-86b5-d49a20be82c0>
103,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822bbf0-f358-11e4-8947-d49a20be82c0>
103,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822bf8a-f358-11e4-8b23-d49a20be82c0>
103,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822c325-f358-11e4-82dc-d49a20be82c0>
103,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822c6e9-f358-11e4-8739-d49a20be82c0>
103,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822cbbd-f358-11e4-8f82-d49a20be82c0>
103,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822cf9f-f358-11e4-8878-d49a20be82c0>
103,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822d359-f358-11e4-8a09-d49a20be82c0>
103,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822d821-f358-11e4-82cf-d49a20be82c0>
103,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822dbbd-f358-11e4-8ab4-d49a20be82c0>
103,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822df57-f358-11e4-898c-d49a20be82c0>
103,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822e335-f358-11e4-839d-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822e6df-f358-11e4-82a4-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822ea9c-f358-11e4-886b-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822eedf-f358-11e4-88cd-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822f2bf-f358-11e4-806c-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822f681-f358-11e4-8c66-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822fa3b-f358-11e4-8f36-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9822fe6a-f358-11e4-85e8-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98230246-f358-11e4-82cf-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98230639-f358-11e4-853e-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982309c3-f358-11e4-8484-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98230da0-f358-11e4-8f6e-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823115b-f358-11e4-8498-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98231515-f358-11e4-83bf-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982318f4-f358-11e4-83c0-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98231cb6-f358-11e4-81c5-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823286d-f358-11e4-85b6-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98232c27-f358-11e4-8511-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823300f-f358-11e4-8ba5-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982333b2-f358-11e4-8f51-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98233758-f358-11e4-8819-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98233afb-f358-11e4-818e-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98233e97-f358-11e4-839a-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98234252-f358-11e4-87df-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823462d-f358-11e4-8afb-d49a20be82c0>
104,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98234a82-f358-11e4-868c-d49a20be82c0>
105,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98234e2b-f358-11e4-8ae4-d49a20be82c0>
105,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982351cd-f358-11e4-82af-d49a20be82c0>
105,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823556b-f358-11e4-81b4-d49a20be82c0>
105,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823594a-f358-11e4-8f5c-d49a20be82c0>
105,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98235d27-f358-11e4-8a66-d49a20be82c0>
105,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98236104-f358-11e4-84d1-d49a20be82c0>
105,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982364c7-f358-11e4-8754-d49a20be82c0>
105,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98236881-f358-11e4-8759-d49a20be82c0>
105,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98236c66-f358-11e4-8bbd-d49a20be82c0>
105,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982370e5-f358-11e4-87da-d49a20be82c0>
105,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982374ae-f358-11e4-8ca0-d49a20be82c0>
105,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98237853-f358-11e4-856f-d49a20be82c0>
105,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98237c0f-f358-11e4-80b1-d49a20be82c0>
105,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98237fb3-f358-11e4-8171-d49a20be82c0>
105,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823834f-f358-11e4-84df-d49a20be82c0>
105,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823872d-f358-11e4-8808-d49a20be82c0>
105,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98238af1-f358-11e4-889a-d49a20be82c0>
105,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98238e94-f358-11e4-8514-d49a20be82c0>
105,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823921e-f358-11e4-8d5d-d49a20be82c0>
105,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982395dc-f358-11e4-8967-d49a20be82c0>
105,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98239ae4-f358-11e4-8b00-d49a20be82c0>
105,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98239e93-f358-11e4-807f-d49a20be82c0>
105,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823a251-f358-11e4-8d1f-d49a20be82c0>
106,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823a627-f358-11e4-8a60-d49a20be82c0>
106,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823a9fc-f358-11e4-8c6f-d49a20be82c0>
106,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823ada0-f358-11e4-8918-d49a20be82c0>
106,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823b148-f358-11e4-8303-d49a20be82c0>
106,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823b527-f358-11e4-8d38-d49a20be82c0>
106,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823b8e4-f358-11e4-8201-d49a20be82c0>
106,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823bc9e-f358-11e4-84ab-d49a20be82c0>
106,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823c04a-f358-11e4-8e82-d49a20be82c0>
106,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823c405-f358-11e4-8d6f-d49a20be82c0>
106,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823c7e4-f358-11e4-8479-d49a20be82c0>
106,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823cbc3-f358-11e4-8915-d49a20be82c0>
106,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823d154-f358-11e4-887e-d49a20be82c0>
106,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823d730-f358-11e4-81c2-d49a20be82c0>
106,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823dafd-f358-11e4-8a23-d49a20be82c0>
107,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823dede-f358-11e4-8fd3-d49a20be82c0>
107,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823e2b4-f358-11e4-8696-d49a20be82c0>
107,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823e79e-f358-11e4-8ce0-d49a20be82c0>
107,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823eb5e-f358-11e4-874c-d49a20be82c0>
107,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823eedf-f358-11e4-814d-d49a20be82c0>
107,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823f2a0-f358-11e4-8c3f-d49a20be82c0>
107,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823f674-f358-11e4-80e6-d49a20be82c0>
107,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823fa48-f358-11e4-824a-d49a20be82c0>
107,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9823fe26-f358-11e4-83e6-d49a20be82c0>
107,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982401c9-f358-11e4-86c6-d49a20be82c0>
107,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824058b-f358-11e4-8cd3-d49a20be82c0>
107,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824092f-f358-11e4-8fb7-d49a20be82c0>
107,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98240cf7-f358-11e4-850d-d49a20be82c0>
107,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982410b4-f358-11e4-890b-d49a20be82c0>
107,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98241440-f358-11e4-89eb-d49a20be82c0>
107,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982417fa-f358-11e4-8b02-d49a20be82c0>
107,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98241bbc-f358-11e4-85d3-d49a20be82c0>
107,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98241f98-f358-11e4-8aa0-d49a20be82c0>
108,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824235a-f358-11e4-8acc-d49a20be82c0>
108,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982426e3-f358-11e4-8bad-d49a20be82c0>
108,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98242ac0-f358-11e4-8fde-d49a20be82c0>
108,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98243231-f358-11e4-8c9c-d49a20be82c0>
108,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982436f9-f358-11e4-8374-d49a20be82c0>
108,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98243aaa-f358-11e4-80f7-d49a20be82c0>
108,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98243e35-f358-11e4-898f-d49a20be82c0>
108,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98244297-f358-11e4-89f6-d49a20be82c0>
108,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824463e-f358-11e4-868e-d49a20be82c0>
108,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982449fc-f358-11e4-8459-d49a20be82c0>
108,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98244dbf-f358-11e4-890d-d49a20be82c0>
108,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824519e-f358-11e4-87d1-d49a20be82c0>
108,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98245573-f358-11e4-8be8-d49a20be82c0>
108,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98245952-f358-11e4-8cff-d49a20be82c0>
108,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98245de8-f358-11e4-8e64-d49a20be82c0>
108,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982461b1-f358-11e4-8aac-d49a20be82c0>
108,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824656d-f358-11e4-8fab-d49a20be82c0>
108,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98246912-f358-11e4-806c-d49a20be82c0>
108,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98246c9d-f358-11e4-8a10-d49a20be82c0>
108,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98247026-f358-11e4-87a7-d49a20be82c0>
109,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98247400-f358-11e4-8d70-d49a20be82c0>
109,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982477e8-f358-11e4-8295-d49a20be82c0>
109,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98247bae-f358-11e4-8147-d49a20be82c0>
109,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98247f52-f358-11e4-8db8-d49a20be82c0>
109,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98248488-f358-11e4-8a80-d49a20be82c0>
109,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98248842-f358-11e4-894d-d49a20be82c0>
109,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98248bea-f358-11e4-88eb-d49a20be82c0>
109,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98248f8d-f358-11e4-8768-d49a20be82c0>
109,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824932b-f358-11e4-81c4-d49a20be82c0>
109,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982496cf-f358-11e4-8efd-d49a20be82c0>
109,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98249ab4-f358-11e4-8d0a-d49a20be82c0>
109,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98249e94-f358-11e4-8293-d49a20be82c0>
109,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824a255-f358-11e4-8ae5-d49a20be82c0>
109,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824a6f9-f358-11e4-8d8f-d49a20be82c0>
109,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824aadc-f358-11e4-8a49-d49a20be82c0>
109,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824aeb4-f358-11e4-8ba8-d49a20be82c0>
110,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824b294-f358-11e4-8590-d49a20be82c0>
110,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824b675-f358-11e4-82c1-d49a20be82c0>
110,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824ba11-f358-11e4-8ef0-d49a20be82c0>
110,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824bdf1-f358-11e4-877f-d49a20be82c0>
110,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824c199-f358-11e4-8574-d49a20be82c0>
110,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824c523-f358-11e4-8c55-d49a20be82c0>
110,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824c900-f358-11e4-8410-d49a20be82c0>
110,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824ccca-f358-11e4-8d63-d49a20be82c0>
110,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824d3b6-f358-11e4-86d3-d49a20be82c0>
110,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824d788-f358-11e4-8d56-d49a20be82c0>
110,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824db5f-f358-11e4-85ec-d49a20be82c0>
110,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824df1e-f358-11e4-837b-d49a20be82c0>
110,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824e2c0-f358-11e4-864f-d49a20be82c0>
110,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824e686-f358-11e4-8c82-d49a20be82c0>
110,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824ea64-f358-11e4-8855-d49a20be82c0>
110,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824ee22-f358-11e4-8207-d49a20be82c0>
110,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824f202-f358-11e4-8df2-d49a20be82c0>
110,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824f5d5-f358-11e4-8467-d49a20be82c0>
110,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824fa67-f358-11e4-880f-d49a20be82c0>
110,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9824fedf-f358-11e4-8ba3-d49a20be82c0>
110,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98250292-f358-11e4-8450-d49a20be82c0>
110,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98250653-f358-11e4-8c24-d49a20be82c0>
111,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982509e0-f358-11e4-8dd5-d49a20be82c0>
111,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98250db7-f358-11e4-830a-d49a20be82c0>
111,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9825118c-f358-11e4-8875-d49a20be82c0>
111,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9825156e-f358-11e4-857a-d49a20be82c0>
111,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98251928-f358-11e4-8a0c-d49a20be82c0>
111,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98251cca-f358-11e4-8cbe-d49a20be82c0>
111,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9825212e-f358-11e4-853a-d49a20be82c0>
111,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98252506-f358-11e4-8c00-d49a20be82c0>
111,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98252885-f358-11e4-80ea-d49a20be82c0>
111,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98252c11-f358-11e4-8089-d49a20be82c0>
111,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98252fe0-f358-11e4-8a38-d49a20be82c0>
111,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982533b5-f358-11e4-82b0-d49a20be82c0>
111,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98253859-f358-11e4-8271-d49a20be82c0>
111,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98253c83-f358-11e4-85b7-d49a20be82c0>
111,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9825403e-f358-11e4-807e-d49a20be82c0>
111,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98254400-f358-11e4-8d9f-d49a20be82c0>
111,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98254817-f358-11e4-89d8-d49a20be82c0>
111,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98254bd4-f358-11e4-8d1c-d49a20be82c0>
111,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98254fb5-f358-11e4-8bc9-d49a20be82c0>
111,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98255372-f358-11e4-830e-d49a20be82c0>
111,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98255715-f358-11e4-8f90-d49a20be82c0>
111,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982580f3-f358-11e4-864b-d49a20be82c0>
111,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9825852d-f358-11e4-8fac-d49a20be82c0>
112,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98258913-f358-11e4-874d-d49a20be82c0>
112,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98258cea-f358-11e4-8b3c-d49a20be82c0>
112,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98259063-f358-11e4-820d-d49a20be82c0>
112,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982594e5-f358-11e4-8223-d49a20be82c0>
112,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/982598b0-f358-11e4-82c3-d49a20be82c0>
112,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/98259c31-f358-11e4-80cf-d49a20be82c0>
112,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9825a413-f358-11e4-828a-d49a20be82c0>
112,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9825a7f9-f358-11e4-8ffe-d49a20be82c0>
112,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9825abda-f358-11e4-8380-d49a20be82c0>
112,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9825afb1-f358-11e4-8de0-d49a20be82c0>
112,<http://data.oceandrilling.org/id/iodp/personaldeployment/v1/9825b389-f358-11e4-87bf-d49a20be82c0>
